2025-07-08 14:40:24,132 - GeneRegulationLogger - INFO - [Epoch 73] 新最佳损失: 2.9253 | 模型已保存
2025-07-08 14:40:24,173 - GeneRegulationLogger - INFO - [Epoch 74] 新最佳损失: 2.9026 | 模型已保存
2025-07-08 14:40:24,278 - GeneRegulationLogger - INFO - [Epoch 77] 新最佳损失: 2.8933 | 模型已保存
2025-07-08 14:40:24,319 - GeneRegulationLogger - INFO - [Epoch 78] 新最佳损失: 2.8894 | 模型已保存
2025-07-08 14:40:24,361 - GeneRegulationLogger - INFO - [Epoch 79] 新最佳损失: 2.8612 | 模型已保存
2025-07-08 14:40:24,466 - GeneRegulationLogger - INFO - [Epoch 82] 新最佳损失: 2.8482 | 模型已保存
2025-07-08 14:40:24,543 - GeneRegulationLogger - INFO - [Epoch 84] 新最佳损失: 2.8370 | 模型已保存
2025-07-08 14:40:24,650 - GeneRegulationLogger - INFO - [Epoch 87] 新最佳损失: 2.8361 | 模型已保存
2025-07-08 14:40:24,693 - GeneRegulationLogger - INFO - [Epoch 88] 新最佳损失: 2.8025 | 模型已保存
2025-07-08 14:40:24,736 - GeneRegulationLogger - INFO - [Epoch 89] 新最佳损失: 2.8016 | 模型已保存
2025-07-08 14:40:24,779 - GeneRegulationLogger - INFO - [Epoch 90] 新最佳损失: 2.7988 | 模型已保存
2025-07-08 14:40:24,821 - GeneRegulationLogger - INFO - [Epoch 91] 新最佳损失: 2.7971 | 模型已保存
2025-07-08 14:40:24,862 - GeneRegulationLogger - INFO - [Epoch 92] 新最佳损失: 2.7570 | 模型已保存
2025-07-08 14:40:24,934 - GeneRegulationLogger - INFO - [Epoch 94] 新最佳损失: 2.7485 | 模型已保存
2025-07-08 14:40:24,975 - GeneRegulationLogger - INFO - [Epoch 95] 新最佳损失: 2.7478 | 模型已保存
2025-07-08 14:40:25,015 - GeneRegulationLogger - INFO - [Epoch 96] 新最佳损失: 2.7357 | 模型已保存
2025-07-08 14:40:25,057 - GeneRegulationLogger - INFO - [Epoch 97] 新最佳损失: 2.7144 | 模型已保存
2025-07-08 14:40:25,099 - GeneRegulationLogger - INFO - [Epoch 98] 新最佳损失: 2.6821 | 模型已保存
2025-07-08 14:40:25,172 - GeneRegulationLogger - INFO - [Epoch 100] 新最佳损失: 2.6528 | 模型已保存
2025-07-08 14:40:25,215 - GeneRegulationLogger - INFO - [Epoch 101] 新最佳损失: 2.6306 | 模型已保存
2025-07-08 14:40:25,383 - GeneRegulationLogger - INFO - [Epoch 106] 新最佳损失: 2.5650 | 模型已保存
2025-07-08 14:40:25,490 - GeneRegulationLogger - INFO - [Epoch 109] 新最佳损失: 2.5381 | 模型已保存
2025-07-08 14:40:25,533 - GeneRegulationLogger - INFO - [Epoch 110] 新最佳损失: 2.5273 | 模型已保存
2025-07-08 14:40:25,575 - GeneRegulationLogger - INFO - [Epoch 111] 新最佳损失: 2.4958 | 模型已保存
2025-07-08 14:40:25,649 - GeneRegulationLogger - INFO - [Epoch 113] 新最佳损失: 2.4478 | 模型已保存
2025-07-08 14:40:25,691 - GeneRegulationLogger - INFO - [Epoch 114] 新最佳损失: 2.4218 | 模型已保存
2025-07-08 14:40:25,735 - GeneRegulationLogger - INFO - [Epoch 115] 新最佳损失: 2.4068 | 模型已保存
2025-07-08 14:40:25,776 - GeneRegulationLogger - INFO - [Epoch 116] 新最佳损失: 2.3457 | 模型已保存
2025-07-08 14:40:25,817 - GeneRegulationLogger - INFO - [Epoch 117] 新最佳损失: 2.3230 | 模型已保存
2025-07-08 14:40:25,858 - GeneRegulationLogger - INFO - [Epoch 118] 新最佳损失: 2.3125 | 模型已保存
2025-07-08 14:40:25,964 - GeneRegulationLogger - INFO - [Epoch 121] 新最佳损失: 2.2733 | 模型已保存
2025-07-08 14:40:26,005 - GeneRegulationLogger - INFO - [Epoch 122] 新最佳损失: 2.2158 | 模型已保存
2025-07-08 14:40:26,143 - GeneRegulationLogger - INFO - [Epoch 126] 新最佳损失: 2.1786 | 模型已保存
2025-07-08 14:40:26,187 - GeneRegulationLogger - INFO - [Epoch 127] 新最佳损失: 2.1639 | 模型已保存
2025-07-08 14:40:26,230 - GeneRegulationLogger - INFO - [Epoch 128] 新最佳损失: 2.1570 | 模型已保存
2025-07-08 14:40:26,304 - GeneRegulationLogger - INFO - [Epoch 130] 新最佳损失: 2.0748 | 模型已保存
2025-07-08 14:40:26,653 - GeneRegulationLogger - INFO - [Epoch 140] 新最佳损失: 1.9730 | 模型已保存
2025-07-08 14:40:26,800 - GeneRegulationLogger - INFO - [Epoch 144] 新最佳损失: 1.9353 | 模型已保存
2025-07-08 14:40:26,878 - GeneRegulationLogger - INFO - [Epoch 146] 新最佳损失: 1.9036 | 模型已保存
2025-07-08 14:40:26,955 - GeneRegulationLogger - INFO - [Epoch 148] 新最佳损失: 1.8640 | 模型已保存
2025-07-08 14:40:26,998 - GeneRegulationLogger - INFO - [Epoch 149] 新最佳损失: 1.8463 | 模型已保存
2025-07-08 14:40:27,040 - GeneRegulationLogger - INFO - [Epoch 150] 新最佳损失: 1.8330 | 模型已保存
2025-07-08 14:40:27,115 - GeneRegulationLogger - INFO - [Epoch 152] 新最佳损失: 1.8328 | 模型已保存
2025-07-08 14:40:27,160 - GeneRegulationLogger - INFO - [Epoch 153] 新最佳损失: 1.7421 | 模型已保存
2025-07-08 14:40:27,267 - GeneRegulationLogger - INFO - [Epoch 156] 新最佳损失: 1.7121 | 模型已保存
2025-07-08 14:40:27,313 - GeneRegulationLogger - INFO - [Epoch 157] 新最佳损失: 1.6957 | 模型已保存
2025-07-08 14:40:27,402 - GeneRegulationLogger - INFO - [Epoch 159] 新最佳损失: 1.6225 | 模型已保存
2025-07-08 14:40:27,540 - GeneRegulationLogger - INFO - [Epoch 163] 新最佳损失: 1.5763 | 模型已保存
2025-07-08 14:40:27,647 - GeneRegulationLogger - INFO - [Epoch 166] 新最佳损失: 1.5705 | 模型已保存
2025-07-08 14:40:27,722 - GeneRegulationLogger - INFO - [Epoch 168] 新最佳损失: 1.5570 | 模型已保存
2025-07-08 14:40:27,767 - GeneRegulationLogger - INFO - [Epoch 169] 新最佳损失: 1.5085 | 模型已保存
2025-07-08 14:40:27,944 - GeneRegulationLogger - INFO - [Epoch 174] 新最佳损失: 1.4543 | 模型已保存
2025-07-08 14:40:28,090 - GeneRegulationLogger - INFO - [Epoch 178] 新最佳损失: 1.3865 | 模型已保存
2025-07-08 14:40:28,343 - GeneRegulationLogger - INFO - [Epoch 185] 新最佳损失: 1.3844 | 模型已保存
2025-07-08 14:40:28,423 - GeneRegulationLogger - INFO - [Epoch 187] 新最佳损失: 1.3363 | 模型已保存
2025-07-08 14:40:28,468 - GeneRegulationLogger - INFO - [Epoch 188] 新最佳损失: 1.3310 | 模型已保存
2025-07-08 14:40:28,545 - GeneRegulationLogger - INFO - [Epoch 190] 新最佳损失: 1.3147 | 模型已保存
2025-07-08 14:40:28,688 - GeneRegulationLogger - INFO - [Epoch 194] 新最佳损失: 1.3106 | 模型已保存
2025-07-08 14:40:28,757 - GeneRegulationLogger - INFO - [Epoch 196] 新最佳损失: 1.3034 | 模型已保存
2025-07-08 14:40:28,799 - GeneRegulationLogger - INFO - [Epoch 197] 新最佳损失: 1.2106 | 模型已保存
2025-07-08 14:40:28,905 - GeneRegulationLogger - INFO - [Epoch 200] 新最佳损失: 1.2063 | 模型已保存
2025-07-08 14:40:28,979 - GeneRegulationLogger - INFO - [Epoch 202] 新最佳损失: 1.1980 | 模型已保存
2025-07-08 14:40:29,123 - GeneRegulationLogger - INFO - [Epoch 206] 新最佳损失: 1.1940 | 模型已保存
2025-07-08 14:40:29,166 - GeneRegulationLogger - INFO - [Epoch 207] 新最佳损失: 1.1751 | 模型已保存
2025-07-08 14:40:29,245 - GeneRegulationLogger - INFO - [Epoch 209] 新最佳损失: 1.1518 | 模型已保存
2025-07-08 14:40:29,324 - GeneRegulationLogger - INFO - [Epoch 211] 新最佳损失: 1.0818 | 模型已保存
2025-07-08 14:40:29,681 - GeneRegulationLogger - INFO - [Epoch 221] 新最佳损失: 1.0801 | 模型已保存
2025-07-08 14:40:29,797 - GeneRegulationLogger - INFO - [Epoch 224] 新最佳损失: 1.0316 | 模型已保存
2025-07-08 14:40:30,207 - GeneRegulationLogger - INFO - [Epoch 235] 新最佳损失: 0.9872 | 模型已保存
2025-07-08 14:40:30,285 - GeneRegulationLogger - INFO - [Epoch 237] 新最佳损失: 0.9610 | 模型已保存
2025-07-08 14:40:30,829 - GeneRegulationLogger - INFO - [Epoch 252] 新最佳损失: 0.9571 | 模型已保存
2025-07-08 14:40:30,979 - GeneRegulationLogger - INFO - [Epoch 256] 新最佳损失: 0.9098 | 模型已保存
2025-07-08 14:40:31,094 - GeneRegulationLogger - INFO - [Epoch 259] 新最佳损失: 0.9037 | 模型已保存
2025-07-08 14:40:31,349 - GeneRegulationLogger - INFO - [Epoch 266] 新最佳损失: 0.8806 | 模型已保存
2025-07-08 14:40:31,432 - GeneRegulationLogger - INFO - [Epoch 268] 新最佳损失: 0.8741 | 模型已保存
2025-07-08 14:40:32,059 - GeneRegulationLogger - INFO - [Epoch 285] 新最佳损失: 0.8732 | 模型已保存
2025-07-08 14:40:32,106 - GeneRegulationLogger - INFO - [Epoch 286] 新最佳损失: 0.8599 | 模型已保存
2025-07-08 14:40:32,326 - GeneRegulationLogger - INFO - [Epoch 292] 新最佳损失: 0.8455 | 模型已保存
2025-07-08 14:40:32,371 - GeneRegulationLogger - INFO - [Epoch 293] 新最佳损失: 0.8264 | 模型已保存
2025-07-08 14:40:32,484 - GeneRegulationLogger - INFO - [Epoch 296] 新最佳损失: 0.7447 | 模型已保存
2025-07-08 14:40:33,180 - GeneRegulationLogger - INFO - [Epoch 315] 新最佳损失: 0.7445 | 模型已保存
2025-07-08 14:40:33,417 - GeneRegulationLogger - INFO - [Epoch 321] 新最佳损失: 0.7413 | 模型已保存
2025-07-08 14:40:33,464 - GeneRegulationLogger - INFO - [Epoch 322] 新最佳损失: 0.7327 | 模型已保存
2025-07-08 14:40:34,470 - GeneRegulationLogger - INFO - [Epoch 350] 新最佳损失: 0.6971 | 模型已保存
2025-07-08 14:40:34,692 - GeneRegulationLogger - INFO - [Epoch 356] 新最佳损失: 0.6815 | 模型已保存
2025-07-08 14:40:34,875 - GeneRegulationLogger - INFO - [Epoch 361] 新最佳损失: 0.6776 | 模型已保存
2025-07-08 14:40:35,024 - GeneRegulationLogger - INFO - [Epoch 365] 新最佳损失: 0.6408 | 模型已保存
2025-07-08 14:40:35,604 - GeneRegulationLogger - INFO - [Epoch 381] 新最佳损失: 0.6226 | 模型已保存
2025-07-08 14:40:36,262 - GeneRegulationLogger - INFO - [Epoch 399] 新最佳损失: 0.6213 | 模型已保存
2025-07-08 14:40:36,520 - GeneRegulationLogger - INFO - [Epoch 406] 新最佳损失: 0.5830 | 模型已保存
2025-07-08 14:40:37,444 - GeneRegulationLogger - INFO - [Epoch 432] 新最佳损失: 0.5695 | 模型已保存
2025-07-08 14:40:37,490 - GeneRegulationLogger - INFO - [Epoch 433] 新最佳损失: 0.5658 | 模型已保存
2025-07-08 14:40:38,295 - GeneRegulationLogger - INFO - [Epoch 455] 新最佳损失: 0.5573 | 模型已保存
2025-07-08 14:40:38,521 - GeneRegulationLogger - INFO - [Epoch 461] 新最佳损失: 0.5434 | 模型已保存
2025-07-08 14:40:38,811 - GeneRegulationLogger - INFO - [Epoch 469] 新最佳损失: 0.5416 | 模型已保存
2025-07-08 14:40:38,858 - GeneRegulationLogger - INFO - [Epoch 470] 新最佳损失: 0.5400 | 模型已保存
2025-07-08 14:40:39,109 - GeneRegulationLogger - INFO - [Epoch 477] 新最佳损失: 0.5263 | 模型已保存
2025-07-08 14:40:39,732 - GeneRegulationLogger - INFO - [Epoch 494] 新最佳损失: 0.5072 | 模型已保存
2025-07-08 14:40:39,938 - GeneRegulationLogger - INFO - === 阶段1完成: 最佳损失 0.5072 ===
2025-07-08 14:40:39,938 - GeneRegulationLogger - INFO - === 阶段2：下游任务微调 (500轮) ===
2025-07-08 14:40:41,592 - GeneRegulationLogger - INFO - [Epoch 1] 新最佳验证AUC: 0.5031 | 模型已保存
2025-07-08 14:40:43,092 - GeneRegulationLogger - INFO - [Epoch 2] 新最佳验证AUC: 0.5275 | 模型已保存
2025-07-08 14:40:44,576 - GeneRegulationLogger - INFO - [Epoch 3] 新最佳验证AUC: 0.5339 | 模型已保存
2025-07-08 14:40:46,099 - GeneRegulationLogger - INFO - [Epoch 4] 新最佳验证AUC: 0.5405 | 模型已保存
2025-07-08 14:40:47,605 - GeneRegulationLogger - INFO - [Epoch 5] 新最佳验证AUC: 0.5555 | 模型已保存
